id,url,title,location,latitude,longitude,price,description,property_type,available_date,photo_count,first_photo_url,all_photos,contact_info,management_company,amenities,age,ages,any_pets,available,balcony_roof_terrace,bills_included,broadband_included,couples_allowed,deposit,deposit_room_1,deposit_room_2,deposit_room_3,deposit_room_4,disabled_access,furnishings,garage,garden_patio,gender,living_room,max_age,maximum_term,min_age,minimum_term,number,created_at,updated_at,status
11,https://www.spareroom.co.uk/flatshare/london/battersea_park/17914842?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"2 nice rooms in Battersea Park from Sept. 1st!!!!","Battersea Park",51.4752704,-0.1493482,"£910 pcm","Flat shareBattersea parkSW11Area infoBattersea Park StationTube map0-5 minutes walk awayView on map£910 pcmdouble£910 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit(Room 1)£910.00Deposit(Room 2)£910.00Bills included?SomeAmenitiesFurnishingsFurnishedPa...",Room,N/A,11,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/02/97020359.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/02/97020359.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020360.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020361.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020368.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020375.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020376.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020378.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020380.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020381.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/02/97020382.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat","Bills Included, Furnished",,,No,1-Sep-25,No,Some,Yes,No,,,,,,No,Furnished,No,No,"1 Female, 1 Male",No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
12,https://www.spareroom.co.uk/flatshare/london/paddington/17911623?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Amazing room in Paddington!!!Av. from September",Paddington,51.5210331,-0.1797389,"£1,126 pcm","Flat sharePaddingtonW2Area infoPaddington StationTube map5-10 minutes walk awayView on map£1,126 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit£1,126.00Bills included?SomeAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioNoBalcony/roof terrace...",Room,N/A,10,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96994472.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96994472.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994473.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994474.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994481.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994482.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994484.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994487.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96994488.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat","Parking, Garden, Balcony, Bills Included, Furnished",,,No,1-Sep-25,No,Some,Yes,No,"£1,126.00",,,,,No,Furnished,No,No,"2 Males",shared,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
13,https://www.spareroom.co.uk/flatshare/london/clapham_junction/16469076?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Discover Your Perfect Clapham Junction Home","Clapham Junction",51.46820523,-0.167952306,"£910 pcm","Flat shareClapham JunctionSW11Area infoClapham Junction StationTube map0-5 minutes walk awayView on map£910 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit£910.00Bills included?SomeAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioNoBalcony/roo...",Flat,N/A,8,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/91/96912288.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/91/96912288.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96912287.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/15/86158337.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/15/86158338.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/15/86158339.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/15/86158345.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat","Parking, Garden, Balcony, Bills Included, Furnished",,,No,1-Sep-25,No,Some,Yes,No,£910.00,,,,,No,Furnished,No,No,"2 Males",No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
14,https://www.spareroom.co.uk/flatshare/london/battersea_park/17911191?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Amazing Victorian House, LIving & Garden!! AV. 1/1","Battersea Park",51.4754019,-0.1548438,"£1,200 pcm","Flat shareBattersea parkSW11Area infoBattersea Park StationTube map0-5 minutes walk awayView on map£1,200 pcmdouble£1,200 pcmdouble£1,083 pcmdouble£1,400 pcm(NOW LET)AvailabilityAvailable01 Oct 2025Minimum term12 monthsMaximum termNoneExtra costDeposit(Room 1)£1,200.00Deposit(Room 2)£1,200.00Deposit...",Room,now,19,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96990758.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96990758.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990759.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990766.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990769.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990781.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990782.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990789.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990792.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990793.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990794.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990799.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990801.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990813.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990814.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990815.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990818.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990829.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96990833.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat",Garden,,,,1-Oct-25,No,Some,Yes,No,,,,,,No,Furnished,No,Yes,,shared,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
15,https://www.spareroom.co.uk/flatshare/london/clapham_junction/17911446?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"2 Double Rooms in Clapham Junction! Av. Sept. 1st","Clapham Junction",51.4646287,-0.1766863,"£996 pcm","Flat shareClapham JunctionSW11Area infoClapham Junction StationTube map5-10 minutes walk awayView on map£996 pcmdouble£996 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit(Room 1)£996.00Deposit(Room 2)£996.00Bills included?SomeAmenitiesFurnishingsFurnis...",Room,N/A,19,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96992847.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96992847.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992848.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992852.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992846.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992851.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96995246.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96995244.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992857.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992858.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992859.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992860.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992862.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992864.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992873.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992874.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992877.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992889.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat","Bills Included",,,No,1-Sep-25,No,Some,Yes,No,,,,,,No,Furnished,No,No,"2 Females",shared,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
16,https://www.spareroom.co.uk/flatshare/london/clapham_junction/17901476?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"3 Bright Rooms in Clapham J. I 1st of September","Clapham Junction",51.468689,-0.1729393,"£1,083 pcm","Flat shareClapham JunctionSW11Area infoClapham Junction StationTube map0-5 minutes walk awayView on map£1,083 pcmdouble£1,100 pcmdouble£1,100 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit(Room 1)£1,083.00Deposit(Room 2)£1,100.00Deposit(Room 3)£1,100....",Room,N/A,11,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/91/96911638.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/91/96911638.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911642.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/00/97004096.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911653.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911655.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911661.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911663.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911668.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/91/96911674.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat",N/A,,"25 to 35",No,1-Sep-25,No,Some,Yes,No,,,,,,No,Furnished,No,No,"2 Males",No,40,None,18,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
17,https://www.spareroom.co.uk/flatshare/london/clapham_junction/17911315?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"3 double rooms, 5 min from CJ Station!! Av. NOW!!!","Clapham Junction",51.4676281,-0.172377,"£1,083 pcm","Flat shareClapham JunctionSW11Area infoClapham Junction StationTube map0-5 minutes walk awayView on map£1,083 pcmdouble£1,083 pcmdouble£1,083 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit(Room 1)£1,083.00Deposit(Room 2)£1,083.00Deposit(Room 3)£1,083....",Room,now,15,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96991639.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/99/96991639.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96991647.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992309.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992308.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992310.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992317.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992318.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96992319.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96991821.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96991822.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96991844.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96991825.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/99/96991823.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat",N/A,,,,1-Sep-25,No,Some,Yes,No,,,,,,No,Furnished,No,No,,No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
18,https://www.spareroom.co.uk/flatshare/london/battersea/17917209?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Amazing double room - Battersea Bridge. AV. Soon",Battersea,51.4774514,-0.1685572,"£1,083 pcm","Flat shareBatterseaSW11Area infoClapham Junction StationTube map15-20 minutes walk awayView on map£1,083 pcmdoubleAvailabilityAvailable01 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit£1,083.00Bills included?SomeAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioNoBalcony/roof...",Room,N/A,10,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/03/97039376.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/03/97039376.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039368.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039370.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039380.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039382.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039383.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039384.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/03/97039387.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","UK London Flat","Parking, Garden, Balcony, Bills Included, Furnished",,,No,1-Sep-25,No,Some,Yes,No,"£1,083.00",,,,,No,Furnished,No,No,"2 Females",No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
19,https://www.spareroom.co.uk/flatshare/london/canada_water/17895645?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Double Bedrooms Available in Surrey Quays","Canada Water",51.496723,-0.0336402,"£1,100 pcm","House shareCanada WaterSE16Area infoCanada Water StationTube map10-15 minutes walk awayView on map£1,100 pcmdouble£1,100 pcm(NOW LET)£1,050 pcmdouble£1,300 pcm(NOW LET)AvailabilityAvailable28 Aug 2025Minimum term12 monthsMaximum termNoneExtra costDeposit(Room 1)£1,269.23Deposit(Room 3)£1,211.53Bills...",Room,now,11,https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866849.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866849.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866933.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866932.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866935.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866936.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866939.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96866940.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/86/96862710.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/69/74/69741784.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/TUBE_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png","Free tocontact","JD Corp Management",N/A,,,,28-Aug-25,No,Yes,Yes,No,,,,,,No,Furnished,No,Yes,,shared,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
20,https://www.spareroom.co.uk/flatshare/london/woolwich/17890590?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Great Sized Room in 6 Bedroom HMO",Woolwich,51.4851985,0.0685323,"£825 pcm","House shareWoolwichSE18Area infoWoolwich Arsenal StationTube map5-10 minutes walk awayView on map£825 pcmdoubleAvailabilityAvailableNowMinimum term12 monthsMaximum termNoneExtra costDeposit£951.92Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceYesDi...",Room,now,14,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/82/96821669.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/82/96821669.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821683.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821657.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821658.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821670.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821674.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821672.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821694.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821675.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821680.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/82/96821682.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/69/74/69741784.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","JD Corp Management","Parking, Garden, Balcony, Bills Included, Furnished",,,No,Now,Yes,Yes,Yes,No,£951.92,,,,,No,Furnished,No,Yes,,No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
21,https://www.spareroom.co.uk/flatshare/london/woolwich/17918990?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Massive En-Suite Double Room with Garden Access",Woolwich,51.4832455,0.0726928,"£1,350 pcm","House shareWoolwichSE18Area infoWoolwich Arsenal StationTube map10-15 minutes walk awayView on map£1,350 pcmdouble En suiteAvailabilityAvailable25 Sep 2025Minimum term12 monthsMaximum termNoneExtra costDeposit£1,557.69Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBal...",Room,N/A,14,https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054446.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054446.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054447.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054448.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054449.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054451.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054452.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054461.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054475.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054476.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054481.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/05/97054483.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/69/74/69741784.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","JD Corp Management","Parking, Garden, Bills Included, Furnished",,,No,25-Sep-25,No,Yes,Yes,Yes,"£1,557.69",,,,,No,Furnished,No,Yes,,No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
22,https://www.spareroom.co.uk/flatshare/london/beckton/17933743?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Single Room in large House",Beckton,51.5170527,0.0484705,"£600 pcm","House shareBecktonE6Area infoBeckton StationTube map15-20 minutes walk awayView on map£600 pcmsingleAvailabilityAvailableNowMinimum term12 monthsMaximum termNoneExtra costDeposit£692.30Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDisabled acces...",Room,now,8,https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/17/97174785.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/97/17/97174785.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174764.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174763.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174762.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174766.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174765.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/69/74/69741784.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png","Free tocontact","JD Corp Management","Parking, Garden, Balcony, Bills Included, Furnished",,,No,Now,No,Yes,Yes,No,£692.30,,,,,No,Furnished,No,Yes,,shared,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
23,https://www.spareroom.co.uk/flatshare/london/woolwich/17933703?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"Double Room With Own Toilet (Not en-suite)",Woolwich,51.4843751,0.0710574,"£850 pcm","House shareWoolwichSE18Area infoWoolwich Arsenal StationTube map15-20 minutes walk awayView on map£850 pcmdoubleAvailabilityAvailableNowMinimum term12 monthsMaximum termNoneExtra costDeposit£980.76Bills included?YesAmenitiesFurnishingsFurnishedParkingNoGarageNoGarden/patioYesBalcony/roof terraceNoDi...",Room,now,13,https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174435.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174435.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174399.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174400.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174411.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174410.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174418.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174419.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174420.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174413.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/97/17/97174434.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/69/74/69741784.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/DLR_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","JD Corp Management","Parking, Garden, Balcony, Bills Included, Furnished",,,No,Now,No,Yes,Yes,No,£980.76,,,,,No,Furnished,No,Yes,,No,,None,,"12 months",,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
24,https://www.spareroom.co.uk/flatshare/london/hackney/17894505?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,"🌳 4 Rooms in 4-Bedroom Flat �� 2 Minutes from Vict",Hackney,51.5420438,-0.0286577,"£1,150 pcm","Flat shareHackneyE9Area infoHackney Wick StationTube map5-10 minutes walk awayView on map£1,150 pcmdouble£1,150 pcmdouble£1,150 pcmdouble£1,150 pcmdoubleAvailabilityAvailableNowMinimum termNoneMaximum termNoneExtra costDeposit(Room 1)£265.00Deposit(Room 2)£265.00Deposit(Room 3)£266.00Deposit(Room 4)...",Room,now,17,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/85/96853265.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/85/96853265.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853263.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853264.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853260.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853261.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853262.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853266.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853267.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853268.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853269.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853270.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853271.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853272.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/85/96853273.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/15/82155690.jpg, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/LDNOG_14x11.png, https://assets.spareroom.co.uk/images/spareroom/v4/search/list/BR_14x11.png","Free tocontact","Pisoria Ltd",N/A,,,,Now,Yes,Yes,Yes,No,,,,,,No,Furnished,No,No,,shared,,None,,None,,"2025-08-18 12:18:14","2025-08-18 12:18:14",available
